Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,22396.78,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,22479.69,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,22583.38,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,21118.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,20253.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,19333.75,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,18293.64,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,16928.96,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,15593.94,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,12442.33,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2007,2007,6121,Value,3023,Labour force survey,%,9972,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2009,2009,6121,Value,3023,Labour force survey,%,9969,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2010,2010,6121,Value,3023,Labour force survey,%,10657,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2011,2011,6121,Value,3023,Labour force survey,%,10748,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2012,2012,6121,Value,3023,Labour force survey,%,10767,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2013,2013,6121,Value,3023,Labour force survey,%,10790,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2014,2014,6121,Value,3023,Labour force survey,%,10856,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2015,2015,6121,Value,3023,Labour force survey,%,10210,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2016,2016,6121,Value,3023,Labour force survey,%,9705,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2017,2017,6121,Value,3023,Labour force survey,%,9371,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2018,2018,6121,Value,3023,Labour force survey,%,9016,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2019,2019,6121,Value,3023,Labour force survey,%,8260,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2020,2020,6121,Value,3023,Labour force survey,%,7723,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",2,Male,2021,2021,6121,Value,3023,Labour force survey,%,6551,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2007,2007,6121,Value,3023,Labour force survey,%,11010,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2009,2009,6121,Value,3023,Labour force survey,%,10867,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2010,2010,6121,Value,3023,Labour force survey,%,11522,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2011,2011,6121,Value,3023,Labour force survey,%,11746,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2012,2012,6121,Value,3023,Labour force survey,%,11630,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2013,2013,6121,Value,3023,Labour force survey,%,11690,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2014,2014,6121,Value,3023,Labour force survey,%,11728,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2015,2015,6121,Value,3023,Labour force survey,%,10909,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2016,2016,6121,Value,3023,Labour force survey,%,10548,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2017,2017,6121,Value,3023,Labour force survey,%,9963,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2018,2018,6121,Value,3023,Labour force survey,%,9277,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2019,2019,6121,Value,3023,Labour force survey,%,8668,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2020,2020,6121,Value,3023,Labour force survey,%,7871,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21107,"Employment in agriculture, forestry and fishing by status of employment, self-employed",3,Female,2021,2021,6121,Value,3023,Labour force survey,%,5891,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,12.96,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,15.92,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,20.6,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,20.71,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,6,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,6.31,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,1.61,X,Figure from international organizations,Unreliable Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2007,2007,6121,Value,3023,Labour force survey,%,6,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2010,2010,6121,Value,3023,Labour force survey,%,8,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2011,2011,6121,Value,3023,Labour force survey,%,10,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2012,2012,6121,Value,3023,Labour force survey,%,8,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2013,2013,6121,Value,3023,Labour force survey,%,2,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",2,Male,2014,2014,6121,Value,3023,Labour force survey,%,3,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2007,2007,6121,Value,3023,Labour force survey,%,7,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2010,2010,6121,Value,3023,Labour force survey,%,8,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2011,2011,6121,Value,3023,Labour force survey,%,11,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2012,2012,6121,Value,3023,Labour force survey,%,13,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2013,2013,6121,Value,3023,Labour force survey,%,4,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2014,2014,6121,Value,3023,Labour force survey,%,3,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21110,"Employment in agriculture, forestry and fishing by status of employment, workers not classified",3,Female,2015,2015,6121,Value,3023,Labour force survey,%,1,X,Figure from international organizations,Unreliable Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,21154.74,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,20990.18,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,22057.06,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,22378.18,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,22156.9,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,22217.68,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,22203.22,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,21078.9,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,20155.78,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,19200.37,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,18123.8,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,16732.78,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,15353.17,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,12241.55,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,9841.11,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,9789.33,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,10363.43,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,10444.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,10462.34,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,10451.69,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,10436.19,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,9981.01,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,9477.68,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,9077.82,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,8706.39,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,7983.79,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,7400.06,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,6239.14,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,11313.62,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,11200.85,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,11693.64,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,11933.65,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,11694.56,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,11765.99,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,11767.04,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,11097.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,10678.1,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,10122.55,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,9417.41,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,8748.99,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,7953.1,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21111,"Employment in crop and animal production, hunting and related service activities",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,6002.41,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,165.19,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,537.7,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,320.13,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,565.76,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,608.09,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,712.92,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,718,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,531.6,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,616.03,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,673.98,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,705.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21093,Employment in forestry and logging,1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,613.1,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
